Tweet,id,time,Date,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc #nibh,1.30E+15,2020-08-05 14:00 +0000,8/5/2020,246,3,0.012195122,0,0,1,0,0,0,0,0,0,0,0,0,0,38,2
pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #venenatis,8.30E+15,2020-08-05 12:53 +0000,8/5/2020,1686,29,0.017200474,1,1,10,2,0,0,15,0,0,0,0,0,0,0,0
pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae #nulla,7.45E+15,2020-08-05 12:40 +0000,8/5/2020,540,7,0.012962963,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0
mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum #vestibulum,1.40E+15,2020-08-05 12:38 +0000,8/5/2020,496,7,0.014112903,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0
condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna #neque,4.83E+15,2020-08-05 03:11 +0000,8/5/2020,277,3,0.010830325,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #diam,6.07E+15,2020-08-05 01:52 +0000,8/5/2020,26,1,0.038461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla #penatibus,7.81E+14,2020-08-05 00:30 +0000,8/5/2020,366,12,0.032786885,0,1,2,2,6,0,0,0,0,0,0,0,0,1,1
integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus #in,4.25E+13,2020-08-04 19:03 +0000,8/4/2020,197,3,0.015228426,0,0,1,0,0,0,1,0,0,0,0,0,0,64,1
vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #erat,8.42E+15,2020-08-04 18:23 +0000,8/4/2020,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus #ante,8.89E+15,2020-08-04 17:01 +0000,8/4/2020,631,19,0.030110935,0,1,2,0,11,0,5,0,0,0,0,0,0,0,0
morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed #potenti,2.20E+15,2020-08-04 15:26 +0000,8/4/2020,614,1,0.001628664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet #quam,6.83E+15,2020-08-04 15:05 +0000,8/4/2020,535,14,0.026168224,0,0,3,0,0,0,6,0,0,0,0,0,0,162,5
erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut #libero,6.67E+15,2020-08-04 13:07 +0000,8/4/2020,347,8,0.023054755,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0
sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #vitae,5.84E+15,2020-08-04 01:18 +0000,8/4/2020,1900,205,0.107894737,1,3,19,3,2,0,20,0,0,0,0,0,0,157,157
quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla #ut,5.38E+15,2020-08-04 00:57 +0000,8/4/2020,82,1,0.012195122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet #laoreet,6.82E+15,2020-08-04 00:50 +0000,8/4/2020,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam #quam,4.38E+15,2020-08-04 00:47 +0000,8/4/2020,54,2,0.037037037,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi #ligula,1.79E+15,2020-08-04 00:44 +0000,8/4/2020,184,2,0.010869565,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper #eget,9.72E+15,2020-08-03 23:55 +0000,8/3/2020,178,1,0.005617978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio #magna,1.77E+15,2020-08-03 23:34 +0000,8/3/2020,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #elit,6.15E+15,2020-08-03 23:05 +0000,8/3/2020,342,6,0.01754386,0,1,2,0,2,0,0,0,0,0,0,0,0,97,1
vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices #in,7.61E+15,2020-08-03 18:55 +0000,8/3/2020,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis #primis,1.86E+15,2020-08-03 17:16 +0000,8/3/2020,1080,7,0.006481481,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0
massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum #cubilia,3.00E+15,2020-08-03 16:33 +0000,8/3/2020,212,2,0.009433962,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent #nulla,7.49E+15,2020-08-03 15:06 +0000,8/3/2020,418,7,0.016746411,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0
varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis #ut,4.80E+15,2020-08-03 14:54 +0000,8/3/2020,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla #dolor,5.21E+15,2020-08-03 14:05 +0000,8/3/2020,644,1,0.001552795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in #vulputate,8.79E+15,2020-08-03 13:50 +0000,8/3/2020,1538,28,0.018205462,4,1,8,3,4,0,3,0,0,0,0,0,0,5,5
ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #duis,5.85E+15,2020-08-03 13:47 +0000,8/3/2020,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #phasellus,4.30E+15,2020-08-03 13:46 +0000,8/3/2020,307,5,0.016286645,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #eget,3.77E+14,2020-08-03 12:56 +0000,8/3/2020,228,4,0.01754386,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl #semper,6.06E+15,2020-08-03 12:52 +0000,8/3/2020,6807,1118,0.164242691,3,11,65,15,0,0,241,0,0,0,0,0,0,783,783
at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet #turpis,4.55E+15,2020-08-03 11:57 +0000,8/3/2020,1094,34,0.031078611,1,1,7,0,5,1,7,0,0,0,0,0,0,12,12
nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero #donec,4.67E+15,2020-08-03 03:32 +0000,8/3/2020,3818,155,0.040597171,2,4,7,2,22,0,29,0,0,0,0,0,0,89,89
tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel #maecenas,9.39E+15,2020-08-02 22:47 +0000,8/2/2020,320,4,0.0125,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #duis,2.82E+14,2020-08-02 22:39 +0000,8/2/2020,87,3,0.034482759,0,0,1,0,0,0,0,0,0,0,0,0,0,25,2
sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at #nulla,9.22E+15,2020-08-02 22:39 +0000,8/2/2020,1236,134,0.108414239,2,0,6,1,7,1,19,0,0,0,0,0,0,98,98
a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #consectetuer,2.53E+15,2020-08-02 22:27 +0000,8/2/2020,1335,17,0.012734082,1,1,9,0,0,0,6,0,0,0,0,0,0,0,0
magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet #risus,7.78E+14,2020-08-02 19:46 +0000,8/2/2020,1241,159,0.128122482,0,0,7,0,0,0,9,0,0,0,0,0,0,143,143
amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla #eros,9.42E+15,2020-08-02 12:58 +0000,8/2/2020,966,21,0.02173913,0,2,6,1,0,0,7,0,0,0,0,0,0,185,5
nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus #molestie,4.04E+15,2020-08-02 01:38 +0000,8/2/2020,144,1,0.006944444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh #ut,2.64E+15,2020-08-02 01:24 +0000,8/2/2020,417,35,0.083932854,1,0,1,3,0,0,8,0,0,0,0,0,0,937,22
eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at #elementum,3.36E+15,2020-08-01 18:44 +0000,8/1/2020,552,3,0.005434783,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut #etiam,6.83E+15,2020-08-01 16:57 +0000,8/1/2020,671,22,0.032786885,0,1,4,4,0,0,3,0,0,0,0,0,0,87,10
nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum #adipiscing,9.63E+15,2020-08-01 12:20 +0000,8/1/2020,3733,97,0.025984463,0,6,9,5,0,0,77,0,0,0,0,0,0,0,0
imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula #orci,7.88E+15,2020-09-30 23:29 +0000,9/30/2020,303,12,0.03960396,0,1,4,1,0,0,2,0,0,0,0,0,0,76,4
dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec #mauris,9.30E+15,2020-09-30 22:43 +0000,9/30/2020,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse #iaculis,7.22E+15,2020-09-30 18:44 +0000,9/30/2020,193,2,0.010362694,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas #luctus,4.01E+15,2020-09-30 17:45 +0000,9/30/2020,186,8,0.043010753,0,1,2,0,0,0,3,0,0,0,0,0,0,24,2
et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa #neque,7.58E+15,2020-09-30 17:33 +0000,9/30/2020,124,2,0.016129032,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0
vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat #nam,2.99E+13,2020-09-30 16:21 +0000,9/30/2020,131,2,0.015267176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec #porta,6.50E+15,2020-09-30 14:25 +0000,9/30/2020,958,19,0.019832985,1,1,5,4,0,0,8,0,0,0,0,0,0,0,0
rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras #amet,4.26E+15,2020-09-30 13:52 +0000,9/30/2020,226,7,0.030973451,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0
cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor #ut,1.56E+15,2020-09-30 13:37 +0000,9/30/2020,266,1,0.003759398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo #nisi,5.81E+15,2020-09-30 13:22 +0000,9/30/2020,743,53,0.071332436,1,0,6,0,5,0,3,0,0,0,0,0,0,38,38
varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis #velit,4.01E+15,2020-09-30 13:19 +0000,9/30/2020,248,5,0.02016129,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti #id,3.90E+15,2020-09-30 11:56 +0000,9/30/2020,328,17,0.051829268,0,1,5,1,0,0,3,0,0,0,0,0,0,95,7
vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam #cubilia,2.58E+15,2020-09-30 10:32 +0000,9/30/2020,1071,7,0.006535948,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0
non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis #duis,1.80E+15,2020-09-30 03:56 +0000,9/30/2020,173,1,0.005780347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor #in,6.56E+15,2020-09-30 01:56 +0000,9/30/2020,248,16,0.064516129,0,3,2,0,1,0,7,0,0,0,0,0,0,30,3
morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #mattis,4.62E+15,2020-09-30 01:53 +0000,9/30/2020,8095,924,0.114144534,2,65,21,27,0,41,768,0,0,0,0,0,0,0,0
eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue #consectetuer,2.85E+14,2020-09-30 00:26 +0000,9/30/2020,636,14,0.022012579,0,0,3,2,0,4,5,0,0,0,0,0,0,0,0
sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a #congue,6.04E+12,2020-09-30 00:21 +0000,9/30/2020,72,2,0.027777778,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0
nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum #curabitur,6.89E+15,2020-09-29 23:56 +0000,9/29/2020,166,4,0.024096386,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat #quam,3.55E+15,2020-09-29 22:42 +0000,9/29/2020,230,4,0.017391304,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #eget,9.08E+14,2020-09-29 22:16 +0000,9/29/2020,491,15,0.030549898,0,1,4,1,0,0,4,0,0,0,0,0,0,130,5
maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at #condimentum,9.01E+15,2020-09-29 20:11 +0000,9/29/2020,1576,42,0.026649746,2,1,17,0,0,2,10,0,0,0,0,0,0,10,10
a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras #dictumst,3.86E+15,2020-09-29 18:56 +0000,9/29/2020,118,1,0.008474576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa #luctus,9.60E+15,2020-09-29 18:11 +0000,9/29/2020,160,4,0.025,0,1,1,0,0,0,0,0,0,0,0,0,0,39,2
integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla #sem,2.93E+15,2020-09-29 16:29 +0000,9/29/2020,3522,38,0.010789324,0,2,21,6,0,0,9,0,0,0,0,0,0,0,0
cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #amet,3.16E+15,2020-09-29 16:28 +0000,9/29/2020,351,6,0.017094017,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis #lobortis,8.75E+15,2020-09-29 16:05 +0000,9/29/2020,222,8,0.036036036,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel #luctus,6.51E+15,2020-09-29 15:40 +0000,9/29/2020,325,6,0.018461538,0,1,1,1,0,0,0,0,0,0,0,0,0,56,3
consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel #pulvinar,6.37E+15,2020-09-29 14:53 +0000,9/29/2020,546,1,0.001831502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare #sed,2.60E+14,2020-09-29 14:44 +0000,9/29/2020,2420,165,0.068181818,5,0,15,4,54,2,34,0,0,0,0,0,0,51,51
tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #auctor,4.08E+15,2020-09-29 10:53 +0000,9/29/2020,703,10,0.014224751,0,0,7,0,0,0,1,0,0,0,0,0,0,105,2
a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #dolor,1.54E+14,2020-09-29 02:29 +0000,9/29/2020,411,20,0.0486618,0,0,0,2,4,0,8,0,0,0,0,0,0,64,6
